doodID,category,tilesets,tilesetSpecific,file,comment,Name,doodClass,soundLoop,selSize,defScale,minScale,maxScale,canPlaceRandScale,useClickHelper,ignoreModelClick,maxPitch,maxRoll,visRadius,walkable,numVar,onCliffs,onWater,floats,shadow,showInFog,animInFog,fixedRot,pathTex,showInMM,useMMColor,MMRed,MMGreen,MMBlue,vertR01,vertG01,vertB01,vertR02,vertG02,vertB02,vertR03,vertG03,vertB03,vertR04,vertG04,vertB04,vertR05,vertG05,vertB05,vertR06,vertG06,vertB06,vertR07,vertG07,vertB07,vertR08,vertG08,vertB08,vertR09,vertG09,vertB09,vertR10,vertG10,vertB10,UserList,InBeta,version
ISa1,S,I,0,Doodads\Icecrown\Structures\IC_IceArch45\IC_IceArch45,Ice Archway,WESTRING_DOOD_ISA1,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch45.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IOob,O,I,0,Doodads\Icecrown\Props\IceCrownObelisk\IceCrownObelisk,Obelisk,WESTRING_DOOD_AOOB,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,3,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IOpr,O,I,0,Doodads\Icecrown\Props\IceCrownPillar\IceCrownPillar,Pillar,WESTRING_DOOD_ASPL,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,3,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IRic,E,"I,N",0,Doodads\Icecrown\Rocks\IceBlock\IceBlock,Ice Block,WESTRING_DOOD_IRIC,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,4,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
DOas,O,D,0,Doodads\Dungeon\Props\AzsharaStatue\AzsharaStatue,Statue of Azshara,WESTRING_DOOD_DOAS,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IOsm,O,I,0,Doodads\Icecrown\Props\SnowMan\SnowMan,Snowman,WESTRING_DOOD_IOSM,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZRrs,E,Z,0,Doodads\Ruins\Rocks\Ruins_Spires\Ruins_Spires,Rock Spires,WESTRING_DOOD_BRRS,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,8,1,1,0,1,1,0,-1,PathTextures\LargeRockSpire.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZRsp,E,Z,0,Doodads\Ruins\Rocks\Ruins_Spires\Ruins_Spires,Small Rock Spires,WESTRING_DOOD_BRSP,_,_,0,0.36,0.8,1.2,1,0,0,-,-,0,0,8,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ORrk,E,"O,K",0,Doodads\Outland\Rocks\Outland_Rock\Outland_Rock,Rocks,WESTRING_DOOD_NRRK,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,10,1,1,0,1,1,0,270,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ORrs,E,"O,K",0,Doodads\Outland\Rocks\Outland_Spires\Outland_Spires,Rock Spires,WESTRING_DOOD_BRRS,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,10,1,1,0,1,1,0,270,PathTextures\LargeRockSpire.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IOss,O,I,0,Doodads\Icecrown\Props\SpiderStatue1\SpiderStatue1,Ice Spider on Pedestal,WESTRING_DOOD_IOSS,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IOsl,O,I,0,Doodads\Icecrown\Props\SpiderStatue0\SpiderStatue0,Ice Spider Statue,WESTRING_DOOD_IOSL,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\Log45.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
AZrf,W,"A,C",0,Doodads\Cinematic\NightElfTransportShipRuined\NightElfTransportShipRuined,Ruined Ship,WESTRING_DOOD_AZRF,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OPop,E,"O,K",0,Doodads\Outland\Plants\Outland_Plant\Outland_Plant,Plants,WESTRING_DOOD_OPOP,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,8,1,1,0,1,1,0,270,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IRgc,E,I,0,Doodads\Icecrown\Rocks\Glacier\Glacier,Glacier,WESTRING_DOOD_IRGC,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,10,1,1,0,1,1,0,270,PathTextures\LargeRockSpire.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ORmk,E,"O,K",0,Doodads\Outland\Rocks\Outland_MagmaRock\Outland_MagmaRock,Magma Rock,WESTRING_DOOD_ORMK,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,5,1,1,0,1,1,0,270,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCx1,C,*,0,Doodads\Terrain\CliffDoodad\Ruinedfloor2x2_0\Ruinedfloor2x2_0,RuinedFloor2x2_,WESTRING_DOOD_YCX1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\8x8UnbuildableHeightA.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCx2,C,*,0,Doodads\Terrain\CliffDoodad\Ruinedfloor2x2_1\Ruinedfloor2x2_1,RuinedFloor2x2_,WESTRING_DOOD_YCX1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\8x8UnbuildableHeightA.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCx3,C,*,0,Doodads\Terrain\CliffDoodad\Ruinedfloor2x2_2\Ruinedfloor2x2_2,RuinedFloor2x2_,WESTRING_DOOD_YCX1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\8x8UnbuildableHeightA.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCx4,C,*,0,Doodads\Terrain\CliffDoodad\Ruinedfloor2x2_3\Ruinedfloor2x2_3,RuinedFloor2x2_,WESTRING_DOOD_YCX1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\8x8UnbuildableHeightA.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCx5,C,*,0,Doodads\Terrain\CliffDoodad\Ruinedfloor4x4_0\Ruinedfloor4x4_0,RuinedFloor4x4_,WESTRING_DOOD_YCX2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\16x16UnbuildableHeightA.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCx6,C,*,0,Doodads\Terrain\CliffDoodad\Ruinedfloor4x4_1\Ruinedfloor4x4_1,RuinedFloor4x4_,WESTRING_DOOD_YCX2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\16x16UnbuildableHeightA.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCx7,C,*,0,Doodads\Terrain\CliffDoodad\Ruinedfloor4x2_0\Ruinedfloor4x2_0,RuinedFloor4x2_,WESTRING_DOOD_YCX3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\16x8UnbuildableHeightA.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCx8,C,*,0,Doodads\Terrain\CliffDoodad\Ruinedfloor4x2_1\Ruinedfloor4x2_1,RuinedFloor4x2_,WESTRING_DOOD_YCX3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\16x8UnbuildableHeightA.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCr1,C,*,0,Doodads\Terrain\CliffDoodad\NewRoughCliffDoodadCave1\NewRoughCliffDoodadCave1,Rough cliff cave 1,WESTRING_DOOD_YCR1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CaveCityCliff1base.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCr2,C,*,0,Doodads\Terrain\CliffDoodad\NewRoughCliffDoodadCave2\NewRoughCliffDoodadCave2,Rough cliff cave 2,WESTRING_DOOD_YCR2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CaveCityCliff2base.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCr3,C,*,0,Doodads\Terrain\CliffDoodad\NewRoughCliffDoodadCave3\NewRoughCliffDoodadCave3,Rough cliff cave 3,WESTRING_DOOD_YCR3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CaveCityCliff3base.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCr4,C,*,0,Doodads\Terrain\CliffDoodad\NewRoughCliffDoodadCave4\NewRoughCliffDoodadCave4,Rough cliff cave 4,WESTRING_DOOD_YCR4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CaveCityCliff4base.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCp1,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadCollapse0\RoughCliffDoodadCollapse0,Rough Cliff Collapse 1,WESTRING_DOOD_YCP1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse0Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCp2,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadCollapse1\RoughCliffDoodadCollapse1,Rough Cliff Collapse 2,WESTRING_DOOD_YCP2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse1Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCp3,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadCollapse2\RoughCliffDoodadCollapse2,Rough Cliff Collapse 3,WESTRING_DOOD_YCP3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse2Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCp4,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadCollapse3\RoughCliffDoodadCollapse3,Rough Cliff Collapse 4,WESTRING_DOOD_YCP4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse3Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCs1,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadSlide0\CityCliffDoodadSlide0,City Cliff Slide 1,WESTRING_DOOD_YCS1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse0Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCs2,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadSlide1\CityCliffDoodadSlide1,City Cliff Slide 2,WESTRING_DOOD_YCS2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse1Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCs3,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadSlide2\CityCliffDoodadSlide2,City Cliff Slide 3,WESTRING_DOOD_YCS3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse2Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCs4,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadSlide3\CityCliffDoodadSlide3,City Cliff Slide 4,WESTRING_DOOD_YCS4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse3Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCt1,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCollapseShort0\CityCliffDoodadCollapseShort0,CityCliffCollapseShort1,WESTRING_DOOD_YCT1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse0ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCt2,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCollapseShort1\CityCliffDoodadCollapseShort1,CityCliffCollapseShort2,WESTRING_DOOD_YCT2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse1ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCt3,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCollapseShort2\CityCliffDoodadCollapseShort2,CityCliffCollapseShort3,WESTRING_DOOD_YCT3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse2ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCt4,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCollapseShort3\CityCliffDoodadCollapseShort3,CityCliffCollapseShort4,WESTRING_DOOD_YCT4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse3ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCo1,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadSlideShort0\CityCliffDoodadSlideShort0,City Cliff Slide Short 1,WESTRING_DOOD_YCO1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse0ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCo2,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadSlideShort1\CityCliffDoodadSlideShort1,City Cliff Slide Short 2,WESTRING_DOOD_YCO2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse1ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCo3,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadSlideShort2\CityCliffDoodadSlideShort2,City Cliff Slide Short 3,WESTRING_DOOD_YCO3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse2ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCo4,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadSlideShort3\CityCliffDoodadSlideShort3,City Cliff Slide Short 4,WESTRING_DOOD_YCO4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse3ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCg1,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadSlide0\RoughCliffDoodadSlide0,Rough Cliff Slide 1,WESTRING_DOOD_YCG1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse0Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCg2,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadSlide1\RoughCliffDoodadSlide1,Rough Cliff Slide 2,WESTRING_DOOD_YCG2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse1Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCg3,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadSlide2\RoughCliffDoodadSlide2,Rough Cliff Slide 3,WESTRING_DOOD_YCG3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse2Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCg4,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadSlide3\RoughCliffDoodadSlide3,Rough Cliff Slide 4,WESTRING_DOOD_YCG4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse3Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCu1,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadSlideShort0\RoughCliffDoodadSlideShort0,Rough Cliff Slide Short 1,WESTRING_DOOD_YCU1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse0ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCu2,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadSlideShort1\RoughCliffDoodadSlideShort1,Rough Cliff Slide Short 2,WESTRING_DOOD_YCU2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse1ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCu3,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadSlideShort2\RoughCliffDoodadSlideShort2,Rough Cliff Slide Short 3,WESTRING_DOOD_YCU3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse2ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCu4,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadSlideShort3\RoughCliffDoodadSlideShort3,Rough Cliff Slide Short 4,WESTRING_DOOD_YCU4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse3ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCl1,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadCollapseShort0\RoughCliffDoodadCollapseShort0,Rough Cliff Collapse Short 1,WESTRING_DOOD_YCL1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse0ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCl2,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadCollapseShort1\RoughCliffDoodadCollapseShort1,Rough Cliff Collapse Short 2,WESTRING_DOOD_YCL2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse1ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCl3,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadCollapseShort2\RoughCliffDoodadCollapseShort2,Rough Cliff Collapse Short 3,WESTRING_DOOD_YCL3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse2ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCl4,C,*,0,Doodads\Terrain\CliffDoodad\RoughCliffDoodadCollapseShort3\RoughCliffDoodadCollapseShort3,Rough Cliff Collapse Short 4,WESTRING_DOOD_YCL4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse3ShortPath.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZRbs,E,Z,0,Doodads\Ruins\Rocks\CliffRubble_Single\CliffRubble_Single,Small Rubble,WESTRING_DOOD_ZRBS,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,4,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZRbd,E,Z,0,Doodads\Ruins\Rocks\CliffRubble_Double\CliffRubble_Double,Large Rubble,WESTRING_DOOD_ZRBD,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,4,1,1,0,1,1,0,-1,PathTextures\12x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ORfk,E,"O,K",0,Doodads\Cinematic\Outland_FloatingChunks\Outland_FloatingChunks,Floating Rock,WESTRING_DOOD_ORFK,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,4,1,1,1,1,1,0,270,PathTextures\8x8Unflyable.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OZfc,Z,"O,K",0,Doodads\Cinematic\Outland_FloatingChunksCluster\Outland_FloatingChunksCluster,Floating Rock Cluster,WESTRING_DOOD_ORFC,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,1,1,1,0,270,none,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
